SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;Septiembre;Octubre;Noviembre;Diciembre;Target Market;Tipo ABC;Septiembre;Octubre;Noviembre;Diciembre
S4104;PC;25;FERT;NORM;MEDELLÍN;0;3;3;6;6;15;9;9;9;9;CONCRETE.;C;5;12;2;0
S4104;PC;25;FERT;NORM;PEREIRA;21;6;3;12;9;15;12;12;12;12;CONCRETE.;C;6;20;3;0
S4104;PC;25;FERT;NORM;BOGOTÁ;0;0;15;0;30;18;16;16;16;16;CONCRETE.;C;4;13;2;0
S4104;PC;25;FERT;NORM;ORIENTE;0;3;0;3;0;0;1;1;1;1;CONCRETE.;C;3;6;1;0
S1041;PC;230;FERT;NORM;PEREIRA;15;0;12;27;39;24;30;30;30;30;CONCRETE.;A;15;15;16;16
S1041;PC;230;FERT;NORM;SANTANDER;0;30;0;6;12;0;8;8;8;8;CONCRETE.;A;0;0;10;10
S1041;PC;230;FERT;NORM;MEDELLÍN;30;0;30;15;12;6;16;16;16;16;CONCRETE.;A;0;0;8;8
S1041;PC;230;FERT;NORM;CALI;3;30;0;0;0;0;6;6;6;6;CONCRETE.;A;0;0;5;5
S3551;PC;28,39;FERT;NORM;CALI;60;60;60;0;60;60;50;50;50;50;INDUSTRIAL COATING;B;0;59;0;59
S4183;PC;20;FERT;NORM;BOGOTÁ;48;54;57;48;30;24;44;44;44;44;WATERPROOFING;C;29;51;29;23
S4183;PC;20;FERT;NORM;PEREIRA;15;0;0;0;9;0;4;4;4;4;WATERPROOFING;C;2;5;3;2
S4166;PC;20;FERT;NORM;BARRANQUILLA;90;21;12;27;3;9;27;27;27;27;CONCRETE.;C;18;20;24;29
S4166;PC;20;FERT;NORM;ORIENTE;36;0;0;12;12;0;10;10;10;10;CONCRETE.;C;0;0;23;28
S4166;PC;20;FERT;NORM;CALI;6;0;12;12;9;6;9;9;9;9;CONCRETE.;C;11;11;14;17
S4166;PC;20;FERT;NORM;BOGOTÁ;24;0;3;0;12;9;8;8;8;8;CONCRETE.;C;6;7;8;10
S4166;PC;20;FERT;NORM;MEDELLÍN;0;0;6;30;0;0;10;10;10;10;CONCRETE.;C;12;13;16;19
S4166;PC;20;FERT;NORM;PEREIRA;3;0;21;0;0;0;4;4;4;4;CONCRETE.;C;6;6;4;5
S152;PC;19,5;FERT;NORM;PEREIRA;60;30;45;0;90;0;38;38;38;38;INDUSTRIAL COATING;B;42;74;20;21
S152;PC;19,5;FERT;NORM;BOGOTÁ;9;6;0;3;6;0;4;4;4;4;INDUSTRIAL COATING;B;11;21;6;6
S152;PC;19,5;FERT;NORM;CALI;0;0;9;9;18;12;13;13;13;13;INDUSTRIAL COATING;B;8;17;5;5
S152;PC;19,5;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;4;7;2;2
S2739;PC;18;FERT;NORM;BOGOTÁ;3;24;12;18;9;57;28;28;28;28;WATERPROOFING;C;10;36;23;49
S2739;PC;18;FERT;NORM;BARRANQUILLA;51;0;0;30;21;9;20;20;20;20;WATERPROOFING;C;5;16;10;21
S2739;PC;18;FERT;NORM;CALI;6;6;0;9;3;3;5;5;5;5;WATERPROOFING;C;3;8;5;10
S2739;PC;18;FERT;NORM;SANTANDER;0;3;3;0;0;0;1;1;1;1;WATERPROOFING;C;1;3;2;5
S2739;PC;18;FERT;NORM;ORIENTE;0;-9;6;0;3;0;1;1;1;1;WATERPROOFING;C;3;6;4;8
S2739;PC;18;FERT;NORM;MEDELLÍN;0;0;3;0;3;0;1;1;1;1;WATERPROOFING;C;1;2;1;3
S4335;PC;11,29;FERT;ERLA;ORIENTE;0;180;0;15;0;0;33;33;33;33;WATERPROOFING;B;170;79;44;35
S4335;PC;11,29;FERT;ERLA;MEDELLÍN;3;21;0;3;6;-3;5;5;5;5;WATERPROOFING;B;18;8;4;3
S4335;PC;11,29;FERT;ERLA;PEREIRA;6;0;0;0;33;0;11;11;11;11;WATERPROOFING;B;18;8;5;4
S4335;PC;11,29;FERT;ERLA;BOGOTÁ;0;0;0;3;0;6;3;3;3;3;WATERPROOFING;B;20;3;2;1
S4335;PC;11,29;FERT;ERLA;CALI;0;0;0;0;12;0;4;4;4;4;WATERPROOFING;B;11;5;3;2
S4335;PC;11,29;FERT;ERLA;BARRANQUILLA;0;0;0;0;6;0;2;2;2;2;WATERPROOFING;B;7;1;1;1
S4335;PC;11,29;FERT;ERLA;SANTANDER;-6;3;0;0;0;0;0;0;0;0;WATERPROOFING;B;4;2;1;1
S4181;PC;16;FERT;NORM;ORIENTE;3;0;0;0;0;12;4;4;4;4;WATERPROOFING;C;1;3;3;3
S4181;PC;16;FERT;NORM;BOGOTÁ;0;27;3;9;9;0;8;8;8;8;WATERPROOFING;C;5;9;10;10
S4181;PC;16;FERT;NORM;CALI;6;0;3;0;0;0;2;2;2;2;WATERPROOFING;C;1;1;2;2
S4181;PC;16;FERT;NORM;SANTANDER;3;0;0;0;0;9;3;3;3;3;WATERPROOFING;C;0;2;2;2
S295;PC;16,837;FERT;NORM;BOGOTÁ;150;240;6;0;0;0;66;66;66;66;ROOFING;C;0;0;0;107
S3192;PC;53,94;FERT;YERL;BARRANQUILLA;0;0;0;3;0;0;1;1;1;1;INDUSTRIAL COATING;A;14;8;49;15
S3192;PC;53,94;FERT;YERL;SANTANDER;0;12;0;0;0;0;2;2;2;2;INDUSTRIAL COATING;A;9;5;31;9
S3192;PC;53,94;FERT;YERL;BOGOTÁ;3;9;24;15;12;9;12;12;12;12;INDUSTRIAL COATING;A;7;4;24;7
S3192;PC;53,94;FERT;YERL;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;A;9;5;33;10
S3192;PC;53,94;FERT;YERL;ORIENTE;0;0;0;9;0;0;3;3;3;3;INDUSTRIAL COATING;A;2;1;8;2
S1326;PC;4,87;FERT;YERL;BOGOTÁ;0;0;27;33;24;108;55;55;55;55;FLOORING;C;0;0;42;42
S1326;PC;4,87;FERT;YERL;SANTANDER;0;0;0;0;0;18;6;6;6;6;FLOORING;C;0;0;19;19
S1326;PC;4,87;FERT;YERL;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;FLOORING;C;0;0;5;5
S1210;PC;18;FERT;YERL;CALI;0;99;0;60;0;0;27;27;27;27;FLOORING;B;35;68;15;10
S1210;PC;18;FERT;YERL;BOGOTÁ;36;36;0;0;42;3;20;20;20;20;FLOORING;B;16;33;7;5
S1210;PC;18;FERT;YERL;BARRANQUILLA;18;0;0;18;0;0;6;6;6;6;FLOORING;B;8;15;3;2
S906;PC;20;FERT;YERL;BARRANQUILLA;72;129;0;24;6;15;41;41;41;41;ENG REFURBISHMENT;C;24;63;12;22
S906;PC;20;FERT;YERL;CALI;33;0;0;0;0;0;6;6;6;6;ENG REFURBISHMENT;C;2;4;1;1
S906;PC;20;FERT;YERL;BOGOTÁ;0;0;9;6;0;0;3;3;3;3;ENG REFURBISHMENT;C;3;8;1;3
S818;PC;50;FERT;NORM;CALI;90;99;0;129;120;0;83;83;83;83;BUILDING FINISHING;C;76;87;87;0
S818;PC;50;FERT;NORM;BOGOTÁ;0;0;0;36;3;0;13;13;13;13;BUILDING FINISHING;C;6;7;7;0
S818;PC;50;FERT;NORM;PEREIRA;0;0;0;0;15;0;5;5;5;5;BUILDING FINISHING;C;11;9;9;0
S818;PC;50;FERT;NORM;SANTANDER;0;0;12;0;0;0;2;2;2;2;BUILDING FINISHING;C;2;2;2;0
S818;PC;50;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;10;0;0;0
S750;PC;24,5;FERT;NORM;MEDELLÍN;0;21;12;0;0;0;6;6;6;6;FLOORING;B;11;24;9;10
S750;PC;24,5;FERT;NORM;CALI;0;0;0;0;0;87;29;29;29;29;FLOORING;B;4;15;6;7
S750;PC;24,5;FERT;NORM;SANTANDER;12;6;51;6;12;0;15;15;15;15;FLOORING;B;5;11;4;5
S750;PC;24,5;FERT;NORM;PEREIRA;33;0;0;0;9;0;7;7;7;7;FLOORING;B;2;5;2;2
S750;PC;24,5;FERT;NORM;BARRANQUILLA;0;0;0;0;-6;6;0;0;0;0;FLOORING;B;2;5;2;2
S3104;PC;24,85;FERT;YERL;BARRANQUILLA;63;105;0;48;117;18;61;61;61;61;INDUSTRIAL COATING;C;75;58;58;0
S4318;PC;3,407;FERT;NORM;SANTANDER;0;126;0;0;0;30;26;26;26;26;INDUSTRIAL COATING;C;20;19;13;14
S4318;PC;3,407;FERT;NORM;BOGOTÁ;3;9;6;30;60;30;40;40;40;40;INDUSTRIAL COATING;C;20;19;13;14
S4318;PC;3,407;FERT;NORM;ORIENTE;0;0;24;102;0;0;34;34;34;34;INDUSTRIAL COATING;C;20;16;11;12
S4318;PC;3,407;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;3;3;2;2
S37;PC;3;FERT;YERL;BOGOTÁ;18;0;0;0;0;0;3;3;3;3;FLOORING;C;6;5;6;0
S37;PC;3;FERT;YERL;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;FLOORING;C;2;2;2;0
S2924;PC;200;FERT;NORM;BOGOTÁ;6;18;6;27;27;18;24;24;24;24;ENG REFURBISHMENT;A;33;29;23;13
S2924;PC;200;FERT;NORM;CALI;24;18;27;6;12;9;16;16;16;16;ENG REFURBISHMENT;A;26;23;18;10
S2924;PC;200;FERT;NORM;BARRANQUILLA;0;12;9;24;-6;24;14;14;14;14;ENG REFURBISHMENT;A;10;11;9;5
S2924;PC;200;FERT;NORM;ORIENTE;0;0;-6;0;0;0;0;0;0;0;ENG REFURBISHMENT;A;8;6;5;3
S2924;PC;200;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;A;3;2;1;1
S744;PC;23;FERT;NORM;SANTANDER;27;33;30;51;33;0;29;29;29;29;INDUSTRIAL COATING;B;49;39;39;39
S744;PC;23;FERT;NORM;CALI;0;0;0;15;15;15;15;15;15;15;INDUSTRIAL COATING;B;5;3;3;3
S726;PC;21,845;FERT;YERL;BARRANQUILLA;0;0;0;24;105;132;87;87;87;87;INDUSTRIAL COATING;B;19;7;29;20
S726;PC;21,845;FERT;YERL;BOGOTÁ;0;12;6;0;0;0;3;3;3;3;INDUSTRIAL COATING;B;7;2;7;5
S1111;PC;5,4;FERT;NORM;BOGOTÁ;0;15;0;0;0;3;3;3;3;3;INDUSTRY;C;0;0;18;0
S4115;PC;230;FERT;NORM;ORIENTE;21;9;6;3;39;15;19;19;19;19;CONCRETE.;B;13;13;13;13
S4115;PC;230;FERT;NORM;BARRANQUILLA;9;18;9;18;3;21;14;14;14;14;CONCRETE.;B;7;9;9;9
S4115;PC;230;FERT;NORM;CALI;0;6;0;9;12;18;13;13;13;13;CONCRETE.;B;10;10;10;10
S4115;PC;230;FERT;NORM;BOGOTÁ;12;0;12;0;3;3;5;5;5;5;CONCRETE.;B;5;5;5;5
S4115;PC;230;FERT;NORM;MEDELLÍN;3;0;6;9;15;6;10;10;10;10;CONCRETE.;B;4;5;5;5
S4115;PC;230;FERT;NORM;PEREIRA;3;0;3;3;3;3;3;3;3;3;CONCRETE.;B;4;4;4;4
S4115;PC;230;FERT;NORM;SANTANDER;0;6;3;0;0;6;3;3;3;3;CONCRETE.;B;2;2;2;2
S293;PC;3,6;FERT;NORM;BARRANQUILLA;9;24;0;6;3;9;9;9;9;9;INDUSTRIAL COATING;B;0;4;4;4
S293;PC;3,6;FERT;NORM;SANTANDER;0;78;0;0;0;0;13;13;13;13;INDUSTRIAL COATING;B;0;4;4;3
S293;PC;3,6;FERT;NORM;BOGOTÁ;0;30;30;3;3;0;11;11;11;11;INDUSTRIAL COATING;B;0;3;3;3
S293;PC;3,6;FERT;NORM;ORIENTE;12;21;0;0;0;0;6;6;6;6;INDUSTRIAL COATING;B;0;4;4;3
S155;PC;17;FERT;NORM;SANTANDER;0;117;0;0;0;291;97;97;97;97;INDUSTRIAL COATING;C;1;128;69;76
S155;PC;17;FERT;NORM;BOGOTÁ;12;24;9;3;3;3;9;9;9;9;INDUSTRIAL COATING;C;0;22;12;13
S155;PC;17;FERT;NORM;PEREIRA;3;0;0;0;0;0;1;1;1;1;INDUSTRIAL COATING;C;0;4;2;2
S155;PC;17;FERT;NORM;CALI;0;3;0;0;0;0;1;1;1;1;INDUSTRIAL COATING;C;0;4;2;2
S3129;PC;24,45;FERT;YERL;ORIENTE;15;105;21;6;9;6;27;27;27;27;INDUSTRIAL COATING;B;16;19;20;21
S3129;PC;24,45;FERT;YERL;BOGOTÁ;0;69;0;18;24;0;19;19;19;19;INDUSTRIAL COATING;B;10;12;13;13
S3129;PC;24,45;FERT;YERL;SANTANDER;3;0;3;0;0;0;1;1;1;1;INDUSTRIAL COATING;B;1;2;2;2
S3094;PC;8,266;FERT;YERL;BARRANQUILLA;15;27;0;12;9;33;18;18;18;18;INDUSTRIAL COATING;C;12;3;58;32
S3094;PC;8,266;FERT;YERL;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;1;0;4;2
S1200;PC;18;FERT;YERL;BARRANQUILLA;51;48;48;54;27;0;38;38;38;38;FLOORING;B;30;33;41;4
S1200;PC;18;FERT;YERL;MEDELLÍN;0;0;0;0;0;96;32;32;32;32;FLOORING;B;15;30;37;3
S4087;PC;0,443;FERT;NORM;PEREIRA;0;0;0;0;108;0;36;36;36;36;INDUSTRY;C;72;72;72;72
S1240;PC;220;FERT;YERL;BOGOTÁ;36;60;0;60;48;102;70;70;70;70;ROOFING;B;51;35;45;83
S1240;PC;220;FERT;YERL;PEREIRA;0;0;0;0;0;0;0;0;0;0;ROOFING;B;2;2;2;4
S95;M2;5,8;FERT;NORM;BOGOTÁ;0;0;0;90;0;48;46;46;46;46;ROOFING;C;42;43;43;0
S95;M2;5,8;FERT;NORM;SANTANDER;0;0;0;102;0;0;34;34;34;34;ROOFING;C;9;10;10;0
S95;M2;5,8;FERT;NORM;MEDELLÍN;0;0;0;0;6;18;8;8;8;8;ROOFING;C;9;12;12;0
S4187;PC;20;FERT;NORM;SANTANDER;105;15;0;0;6;0;21;21;21;21;ENG REFURBISHMENT;C;40;46;16;18
S4187;PC;20;FERT;NORM;ORIENTE;18;9;0;0;36;0;12;12;12;12;ENG REFURBISHMENT;C;9;10;3;4
S4187;PC;20;FERT;NORM;BOGOTÁ;6;0;0;3;27;3;11;11;11;11;ENG REFURBISHMENT;C;4;6;2;2
S4187;PC;20;FERT;NORM;BARRANQUILLA;0;0;0;0;6;0;2;2;2;2;ENG REFURBISHMENT;C;14;15;5;6
S4187;PC;20;FERT;NORM;MEDELLÍN;0;0;0;0;9;12;7;7;7;7;ENG REFURBISHMENT;C;1;3;1;1
S1052;PC;25,9;FERT;YERL;MEDELLÍN;0;0;162;0;0;0;27;27;27;27;INDUSTRIAL COATING;B;13;0;42;143
S717;PC;200;FERT;NORM;BOGOTÁ;9;9;6;24;21;30;25;25;25;25;CONCRETE.;B;15;15;8;12
S717;PC;200;FERT;NORM;MEDELLÍN;3;0;3;0;6;12;6;6;6;6;CONCRETE.;B;3;3;4;6
S717;PC;200;FERT;NORM;PEREIRA;6;0;6;6;0;12;6;6;6;6;CONCRETE.;B;4;6;2;3
S717;PC;200;FERT;NORM;CALI;0;0;6;3;3;3;3;3;3;3;CONCRETE.;B;3;4;1;2
S717;PC;200;FERT;NORM;BARRANQUILLA;3;9;0;0;0;6;3;3;3;3;CONCRETE.;B;6;9;3;4
S717;PC;200;FERT;NORM;ORIENTE;3;0;6;21;6;3;10;10;10;10;CONCRETE.;B;5;6;2;3
S1249;PC;25;FERT;NORM;CALI;60;6;30;0;6;126;44;44;44;44;CONCRETE.;C;30;42;21;38
S1249;PC;25;FERT;NORM;BARRANQUILLA;42;0;9;0;0;0;9;9;9;9;CONCRETE.;C;13;8;3;6
S1249;PC;25;FERT;NORM;PEREIRA;0;0;0;0;6;15;7;7;7;7;CONCRETE.;C;1;2;1;2
S900;PC;4,391;FERT;NORM;SANTANDER;180;0;0;21;0;63;44;44;44;44;INDUSTRIAL COATING;C;45;26;18;28
S900;PC;4,391;FERT;NORM;PEREIRA;63;9;0;6;0;3;14;14;14;14;INDUSTRIAL COATING;C;21;10;7;11
S900;PC;4,391;FERT;NORM;CALI;15;12;0;12;-12;0;5;5;5;5;INDUSTRIAL COATING;C;3;2;1;2
S1212;PC;18;FERT;YERL;CALI;0;30;117;0;0;3;25;25;25;25;FLOORING;B;32;7;17;27
S1212;PC;18;FERT;YERL;BARRANQUILLA;0;15;0;9;0;33;14;14;14;14;FLOORING;B;12;2;6;10
S1212;PC;18;FERT;YERL;MEDELLÍN;15;0;0;0;0;54;18;18;18;18;FLOORING;B;3;3;7;11
S1212;PC;18;FERT;YERL;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;FLOORING;B;8;2;5;7
S3114;PC;23,55;FERT;YERL;BARRANQUILLA;42;0;3;0;9;9;11;11;11;11;INDUSTRIAL COATING;C;13;10;17;4
S3114;PC;23,55;FERT;YERL;SANTANDER;18;33;0;0;30;0;14;14;14;14;INDUSTRIAL COATING;C;12;9;15;4
S3114;PC;23,55;FERT;YERL;BOGOTÁ;3;21;18;6;45;0;17;17;17;17;INDUSTRIAL COATING;C;9;8;12;3
S3114;PC;23,55;FERT;YERL;PEREIRA;0;3;6;3;9;6;6;6;6;6;INDUSTRIAL COATING;C;2;3;4;1
S3114;PC;23,55;FERT;YERL;ORIENTE;3;0;0;3;0;0;1;1;1;1;INDUSTRIAL COATING;C;3;2;3;1
S808;PC;230;FERT;NORM;PEREIRA;0;6;21;12;18;15;15;15;15;15;CONCRETE.;B;22;25;23;8
S808;PC;230;FERT;NORM;CALI;3;9;6;21;3;18;14;14;14;14;CONCRETE.;B;8;11;10;3
S808;PC;230;FERT;NORM;SANTANDER;27;0;9;9;0;0;8;8;8;8;CONCRETE.;B;9;11;10;4
S808;PC;230;FERT;NORM;ORIENTE;3;3;6;3;18;3;8;8;8;8;CONCRETE.;B;5;6;6;2
S808;PC;230;FERT;NORM;BOGOTÁ;0;0;6;3;3;9;5;5;5;5;CONCRETE.;B;2;3;3;1
S808;PC;230;FERT;NORM;MEDELLÍN;3;3;3;0;0;0;2;2;2;2;CONCRETE.;B;2;3;3;1
S808;PC;230;FERT;NORM;BARRANQUILLA;12;0;3;0;0;0;3;3;3;3;CONCRETE.;B;2;2;2;1
S4358;PC;1;HAWA;NORM;MEDELLÍN;0;6;0;0;6;0;2;2;2;2;INDUSTRY;C;5;3;6;3
S4358;PC;1;HAWA;NORM;BOGOTÁ;0;0;0;6;0;0;2;2;2;2;INDUSTRY;C;12;12;12;12
S4358;PC;1;HAWA;NORM;ORIENTE;12;0;0;6;0;3;4;4;4;4;INDUSTRY;C;12;12;12;12
S4358;PC;1;HAWA;NORM;CALI;18;0;3;9;0;0;5;5;5;5;INDUSTRY;C;12;9;9;9
S4358;PC;1;HAWA;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;6;0;1;0
S150;PC;18,17;FERT;NORM;MEDELLÍN;0;0;0;0;147;0;49;49;49;49;INDUSTRIAL COATING;C;57;40;40;40
S150;PC;18,17;FERT;NORM;SANTANDER;0;33;0;0;0;63;21;21;21;21;INDUSTRIAL COATING;C;17;22;22;22
S150;PC;18,17;FERT;NORM;BOGOTÁ;15;12;21;6;0;0;9;9;9;9;INDUSTRIAL COATING;C;16;11;11;11
S150;PC;18,17;FERT;NORM;PEREIRA;3;12;0;0;0;0;3;3;3;3;INDUSTRIAL COATING;C;9;6;6;6
S150;PC;18,17;FERT;NORM;CALI;3;0;0;0;9;18;9;9;9;9;INDUSTRIAL COATING;C;4;5;5;5
S747;PC;3,785;FERT;NORM;BOGOTÁ;27;78;63;39;48;9;44;44;44;44;INDUSTRIAL COATING;C;50;37;37;37
S52;PC;25;FERT;NORM;BOGOTÁ;36;24;6;48;3;39;30;30;30;30;BUILDING FINISHING;C;7;12;8;21
S52;PC;25;FERT;NORM;BARRANQUILLA;12;9;15;0;0;9;8;8;8;8;BUILDING FINISHING;C;4;5;3;8
S52;PC;25;FERT;NORM;ORIENTE;3;0;0;0;3;12;5;5;5;5;BUILDING FINISHING;C;5;8;5;14
S52;PC;25;FERT;NORM;MEDELLÍN;15;18;3;0;18;0;9;9;9;9;BUILDING FINISHING;C;2;3;2;6
S52;PC;25;FERT;NORM;CALI;0;3;9;9;12;0;7;7;7;7;BUILDING FINISHING;C;3;4;3;7
S52;PC;25;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;2;2;2;4
S3096;PC;7,307;FERT;YERL;BARRANQUILLA;21;18;15;0;24;0;13;13;13;13;INDUSTRIAL COATING;C;31;24;13;20
S3096;PC;7,307;FERT;YERL;SANTANDER;24;0;18;15;9;0;11;11;11;11;INDUSTRIAL COATING;C;22;18;10;15
S3096;PC;7,307;FERT;YERL;ORIENTE;0;0;6;90;0;0;30;30;30;30;INDUSTRIAL COATING;C;14;13;7;11
S3096;PC;7,307;FERT;YERL;BOGOTÁ;0;0;6;0;0;30;10;10;10;10;INDUSTRIAL COATING;C;6;9;5;8
S1199;PC;18;FERT;YERL;MEDELLÍN;0;63;6;30;30;51;37;37;37;37;FLOORING;B;57;15;18;24
S1199;PC;18;FERT;YERL;BARRANQUILLA;0;12;21;0;0;30;11;11;11;11;FLOORING;B;5;2;3;4
S1199;PC;18;FERT;YERL;CALI;6;0;0;0;0;24;8;8;8;8;FLOORING;B;3;1;2;2
S1199;PC;18;FERT;YERL;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;FLOORING;B;5;1;1;1
S745;PC;22,71;FERT;NORM;BOGOTÁ;24;75;15;60;48;9;39;39;39;39;INDUSTRIAL COATING;C;47;36;36;36
S845;PC;3,634;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;17;0;0;0
S845;PC;3,634;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;38;51;0;51
S845;PC;3,634;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;26;24;0;24
S845;PC;3,634;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;18;23;0;23
S568;FT2;0,301;FERT;NORM;MEDELLÍN;489;0;0;0;0;0;82;82;82;82;ROOFING;C;1.128;0;0;0
S178;PC;28,39;FERT;NORM;SANTANDER;123;12;0;0;0;0;23;23;23;23;INDUSTRIAL COATING;B;41;15;6;9
S178;PC;28,39;FERT;NORM;MEDELLÍN;18;3;0;0;12;27;13;13;13;13;INDUSTRIAL COATING;B;5;3;1;2
S178;PC;28,39;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;4;2;1;1
S3178;PC;54,32;FERT;YERL;SANTANDER;0;18;0;36;0;0;12;12;12;12;INDUSTRIAL COATING;B;16;19;29;35
S3178;PC;54,32;FERT;YERL;BOGOTÁ;3;3;21;6;21;12;13;13;13;13;INDUSTRIAL COATING;B;8;10;16;19
S3178;PC;54,32;FERT;YERL;ORIENTE;9;0;0;3;12;30;15;15;15;15;INDUSTRIAL COATING;B;9;14;21;25
S3178;PC;54,32;FERT;YERL;BARRANQUILLA;12;0;0;0;0;0;2;2;2;2;INDUSTRIAL COATING;B;8;10;16;19
S218;PC;3,5;FERT;YERL;BOGOTÁ;0;75;45;24;0;0;24;24;24;24;INDUSTRIAL COATING;C;26;12;17;15
S218;PC;3,5;FERT;YERL;CALI;0;36;0;57;0;24;27;27;27;27;INDUSTRIAL COATING;C;14;9;12;11
S218;PC;3,5;FERT;YERL;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;6;2;3;3
S218;PC;3,5;FERT;YERL;BARRANQUILLA;0;0;0;0;0;15;5;5;5;5;INDUSTRIAL COATING;C;3;2;3;3
S3542;PC;25;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;30;30;30;30
S3542;PC;25;FERT;NORM;CALI;36;15;0;60;36;0;32;32;32;32;INDUSTRY;C;0;0;0;26
S4186;PC;24,6;FERT;NORM;MEDELLÍN;81;18;0;60;9;9;30;30;30;30;BUILDING FINISHING;B;11;9;7;9
S4186;PC;24,6;FERT;NORM;BOGOTÁ;6;18;6;0;0;0;5;5;5;5;BUILDING FINISHING;B;5;3;3;4
S4186;PC;24,6;FERT;NORM;ORIENTE;6;0;0;0;0;6;2;2;2;2;BUILDING FINISHING;B;2;2;1;2
S2860;PC;25;FERT;NORM;BARRANQUILLA;15;72;0;36;18;0;24;24;24;24;BUILDING FINISHING;C;101;39;106;18
S4204;PC;25;FERT;NORM;MEDELLÍN;0;9;0;0;0;141;47;47;47;47;FLOORING;C;50;3;141;16
S3142;PC;23,25;FERT;YERL;BARRANQUILLA;3;120;36;0;36;0;33;33;33;33;INDUSTRIAL COATING;B;51;0;51;51
S1402;PC;3,97;FERT;NORM;ORIENTE;36;0;0;0;0;15;9;9;9;9;INDUSTRIAL COATING;C;0;4;0;8
S1402;PC;3,97;FERT;NORM;BOGOTÁ;0;0;0;0;0;90;30;30;30;30;INDUSTRIAL COATING;C;0;3;0;5
S735;PC;4,87;FERT;YERL;BOGOTÁ;0;105;0;3;42;69;38;38;38;38;FLOORING;C;0;43;0;43
S735;PC;4,87;FERT;YERL;PEREIRA;0;0;0;0;0;6;2;2;2;2;FLOORING;C;0;16;0;16
S525;PC;9,86;FERT;YERL;SANTANDER;90;90;0;0;0;0;30;30;30;30;INDUSTRIAL COATING;C;41;0;0;0
S62;PC;40;FERT;NORM;MEDELLÍN;57;51;0;0;0;24;22;22;22;22;FLOORING;C;4;7;6;6
S62;PC;40;FERT;NORM;CALI;0;18;3;3;0;0;4;4;4;4;FLOORING;C;5;1;1;1
S1206;PC;18;FERT;YERL;CALI;78;57;30;30;0;45;40;40;40;40;FLOORING;B;36;50;75;162
S1218;PC;220;FERT;NORM;BARRANQUILLA;6;45;33;0;3;36;21;21;21;21;WATERPROOFING;B;22;41;21;16
S1218;PC;220;FERT;NORM;BOGOTÁ;0;0;21;9;9;3;7;7;7;7;WATERPROOFING;B;13;17;9;7
S1218;PC;220;FERT;NORM;SANTANDER;3;0;15;0;0;0;3;3;3;3;WATERPROOFING;B;6;10;5;4
S1218;PC;220;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;B;4;6;3;2
S1025;PC;25;FERT;NORM;MEDELLÍN;0;0;0;15;0;0;5;5;5;5;BUILDING FINISHING;C;19;29;39;31
S1025;PC;25;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;144;0;0;0
S3632;PC;35,431;FERT;YERL;BARRANQUILLA;0;123;39;6;15;0;31;31;31;31;INDUSTRIAL COATING;C;29;0;29;29
S3632;PC;35,431;FERT;YERL;BOGOTÁ;0;9;0;81;84;0;55;55;55;55;INDUSTRIAL COATING;C;27;0;27;27
S3632;PC;35,431;FERT;YERL;CALI;30;0;0;0;0;0;5;5;5;5;INDUSTRIAL COATING;C;21;0;21;21
S60;PC;40;FERT;NORM;CALI;0;0;3;270;0;0;90;90;90;90;FLOORING;C;0;0;99;0
S213;PC;3,6;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;47;0;1;1
S213;PC;3,6;FERT;NORM;ORIENTE;15;0;0;0;15;0;5;5;5;5;INDUSTRIAL COATING;C;9;1;11;10
