SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;Septiembre;Octubre;Noviembre;Diciembre;Target Market;Tipo ABC;Septiembre;Octubre;Noviembre;Diciembre
S4151;PC;27;FERT;YERL;MEDELLÍN;150;45;102;93;99;108;100;100;100;100;ENG REFURBISHMENT;A;194;138;113;67
S4151;PC;27;FERT;YERL;BOGOTÁ;27;3;0;3;12;0;8;8;8;8;ENG REFURBISHMENT;A;20;14;12;7
S4151;PC;27;FERT;YERL;PEREIRA;0;0;0;3;0;0;1;1;1;1;ENG REFURBISHMENT;A;9;3;3;2
S3200;PC;8;FERT;NORM;MEDELLÍN;0;9;600;2.109;1.350;0;1.153;1.153;1.153;1.153;CONCRETE.;B;0;0;0;939
S3200;PC;8;FERT;NORM;CALI;0;0;0;0;1.137;3;380;380;380;380;CONCRETE.;B;0;0;0;136
S3200;PC;8;FERT;NORM;PEREIRA;0;0;0;210;0;0;70;70;70;70;CONCRETE.;B;0;0;0;25
S628;PC;0,168;HAWA;NORM;BOGOTÁ;75;150;75;0;0;75;63;63;63;63;INDUSTRY;B;90;95;128;46
S628;PC;0,168;HAWA;NORM;CALI;0;75;150;300;75;78;151;151;151;151;INDUSTRY;B;125;139;188;67
S628;PC;0,168;HAWA;NORM;PEREIRA;75;75;75;0;75;0;50;50;50;50;INDUSTRY;B;45;150;150;150
S628;PC;0,168;HAWA;NORM;MEDELLÍN;0;0;0;0;75;225;100;100;100;100;INDUSTRY;B;35;56;76;27
S628;PC;0,168;HAWA;NORM;ORIENTE;0;0;0;0;75;0;25;25;25;25;INDUSTRY;B;3;4;6;2
S628;PC;0,168;HAWA;NORM;BARRANQUILLA;0;0;0;300;75;0;125;125;125;125;INDUSTRY;B;21;26;35;13
S2969;PC;1,6;FERT;NORM;BARRANQUILLA;24;108;408;744;864;450;686;686;686;686;ROOFING;C;315;222;300;256
S2969;PC;1,6;FERT;NORM;CALI;72;0;96;396;348;-144;200;200;200;200;ROOFING;C;89;64;86;73
S2969;PC;1,6;FERT;NORM;BOGOTÁ;24;24;0;144;18;132;98;98;98;98;ROOFING;C;39;31;42;36
S2969;PC;1,6;FERT;NORM;ORIENTE;0;0;0;0;30;42;24;24;24;24;ROOFING;C;8;8;11;9
S859;PC;3,5;FERT;NORM;MEDELLÍN;252;144;228;366;336;423;375;375;375;375;WATERPROOFING;B;465;410;409;246
S859;PC;3,5;FERT;NORM;CALI;24;132;393;75;216;60;150;150;150;150;WATERPROOFING;B;188;162;161;97
S859;PC;3,5;FERT;NORM;BOGOTÁ;48;60;48;144;78;150;124;124;124;124;WATERPROOFING;B;105;96;96;57
S859;PC;3,5;FERT;NORM;ORIENTE;24;36;72;72;120;60;84;84;84;84;WATERPROOFING;B;73;70;70;42
S859;PC;3,5;FERT;NORM;BARRANQUILLA;36;24;54;66;84;24;58;58;58;58;WATERPROOFING;B;50;47;47;28
S859;PC;3,5;FERT;NORM;PEREIRA;18;48;48;0;60;12;31;31;31;31;WATERPROOFING;B;56;45;45;27
S1191;PC;50;FERT;NORM;BOGOTÁ;267;399;324;654;588;312;518;518;518;518;WATERPROOFING;A;481;348;502;372
S1191;PC;50;FERT;NORM;PEREIRA;0;210;0;9;120;3;57;57;57;57;WATERPROOFING;A;81;52;75;55
S1191;PC;50;FERT;NORM;BARRANQUILLA;51;132;18;30;108;87;75;75;75;75;WATERPROOFING;A;61;47;68;50
S1191;PC;50;FERT;NORM;SANTANDER;0;0;0;150;0;0;50;50;50;50;WATERPROOFING;A;14;11;16;12
S1191;PC;50;FERT;NORM;CALI;24;45;15;45;63;48;52;52;52;52;WATERPROOFING;A;28;24;35;26
S1191;PC;50;FERT;NORM;ORIENTE;0;3;6;21;69;24;38;38;38;38;WATERPROOFING;A;16;12;18;13
S1191;PC;50;FERT;NORM;MEDELLÍN;0;0;0;0;3;12;5;5;5;5;WATERPROOFING;A;20;16;22;17
S4133;PC;20;FERT;NORM;BOGOTÁ;156;186;285;321;183;228;244;244;244;244;ENG REFURBISHMENT;A;199;266;238;152
S4133;PC;20;FERT;NORM;BARRANQUILLA;117;57;153;306;222;120;216;216;216;216;ENG REFURBISHMENT;A;86;114;102;66
S4133;PC;20;FERT;NORM;CALI;27;111;135;36;126;465;209;209;209;209;ENG REFURBISHMENT;A;65;120;107;69
S4133;PC;20;FERT;NORM;MEDELLÍN;123;186;72;45;33;96;93;93;93;93;ENG REFURBISHMENT;A;73;98;87;56
S4133;PC;20;FERT;NORM;ORIENTE;81;45;51;105;90;63;86;86;86;86;ENG REFURBISHMENT;A;79;95;85;55
S4133;PC;20;FERT;NORM;PEREIRA;33;33;42;51;18;54;41;41;41;41;ENG REFURBISHMENT;A;31;43;38;25
S3290;PC;2;FERT;NORM;CALI;522;990;396;486;900;1.305;897;897;897;897;BUILDING FINISHING;C;238;186;329;127
S3290;PC;2;FERT;NORM;MEDELLÍN;0;36;3;0;174;18;64;64;64;64;BUILDING FINISHING;C;11;7;13;5
S3290;PC;2;FERT;NORM;SANTANDER;0;162;0;0;0;0;27;27;27;27;BUILDING FINISHING;C;6;4;8;3
S3290;PC;2;FERT;NORM;ORIENTE;0;0;0;45;0;180;75;75;75;75;BUILDING FINISHING;C;2;6;11;4
S3290;PC;2;FERT;NORM;BOGOTÁ;15;0;21;0;0;0;6;6;6;6;BUILDING FINISHING;C;5;3;6;2
S2737;PC;1;FERT;NORM;MEDELLÍN;576;360;828;576;729;396;578;578;578;578;WATERPROOFING;C;491;456;482;393
S2737;PC;1;FERT;NORM;BARRANQUILLA;18;0;36;129;54;36;73;73;73;73;WATERPROOFING;C;46;44;46;38
S2737;PC;1;FERT;NORM;CALI;0;24;0;9;9;0;7;7;7;7;WATERPROOFING;C;38;36;38;31
S2737;PC;1;FERT;NORM;BOGOTÁ;0;12;3;24;0;12;12;12;12;12;WATERPROOFING;C;22;19;20;17
S2737;PC;1;FERT;NORM;ORIENTE;0;0;0;0;3;0;1;1;1;1;WATERPROOFING;C;6;6;6;5
S2737;PC;1;FERT;NORM;PEREIRA;0;0;0;0;15;0;5;5;5;5;WATERPROOFING;C;4;4;4;3
S4241;PC;1;FERT;ERLA;ORIENTE;108;234;549;252;528;216;332;332;332;332;ENG REFURBISHMENT;B;169;308;521;281
S4241;PC;1;FERT;ERLA;BARRANQUILLA;72;216;63;342;27;207;192;192;192;192;ENG REFURBISHMENT;B;71;125;211;113
S4241;PC;1;FERT;ERLA;BOGOTÁ;33;3;135;177;57;165;133;133;133;133;ENG REFURBISHMENT;B;22;54;91;49
S4241;PC;1;FERT;ERLA;MEDELLÍN;60;81;57;81;54;72;69;69;69;69;ENG REFURBISHMENT;B;38;74;126;68
S4241;PC;1;FERT;ERLA;CALI;0;60;0;27;60;0;29;29;29;29;ENG REFURBISHMENT;B;14;28;48;26
S4241;PC;1;FERT;ERLA;SANTANDER;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;B;4;9;15;8
S738;PC;50;FERT;NORM;CALI;774;573;1.230;765;-159;339;587;587;587;587;BUILDING FINISHING;B;366;633;347;646
S738;PC;50;FERT;NORM;BARRANQUILLA;0;0;0;0;0;90;30;30;30;30;BUILDING FINISHING;B;72;145;79;148
S738;PC;50;FERT;NORM;ORIENTE;0;90;30;0;0;0;20;20;20;20;BUILDING FINISHING;B;6;12;6;12
S4192;PC;4;FERT;YERL;BARRANQUILLA;477;144;351;351;366;351;356;356;356;356;ENG REFURBISHMENT;B;518;354;301;341
S4192;PC;4;FERT;YERL;BOGOTÁ;114;60;81;216;102;93;137;137;137;137;ENG REFURBISHMENT;B;129;89;75;85
S4192;PC;4;FERT;YERL;MEDELLÍN;78;396;63;3;12;72;104;104;104;104;ENG REFURBISHMENT;B;85;60;51;58
S4192;PC;4;FERT;YERL;CALI;6;54;12;300;360;9;223;223;223;223;ENG REFURBISHMENT;B;101;67;57;65
S4192;PC;4;FERT;YERL;ORIENTE;45;15;9;3;24;0;16;16;16;16;ENG REFURBISHMENT;B;29;19;16;19
S4192;PC;4;FERT;YERL;PEREIRA;39;0;0;0;0;6;8;8;8;8;ENG REFURBISHMENT;B;23;15;13;15
S129;PC;2;FERT;NORM;CALI;600;240;840;60;120;240;350;350;350;350;BUILDING FINISHING;C;335;0;1.221;0
S129;PC;2;FERT;NORM;ORIENTE;120;120;120;0;0;120;80;80;80;80;BUILDING FINISHING;C;281;0;1.026;0
S129;PC;2;FERT;NORM;BOGOTÁ;120;60;132;120;36;60;88;88;88;88;BUILDING FINISHING;C;116;0;377;0
S129;PC;2;FERT;NORM;BARRANQUILLA;0;180;0;120;216;180;172;172;172;172;BUILDING FINISHING;C;85;0;342;0
S129;PC;2;FERT;NORM;PEREIRA;60;60;120;0;0;0;40;40;40;40;BUILDING FINISHING;C;54;0;198;0
S3511;PC;21;FERT;NORM;MEDELLÍN;96;315;-18;372;465;189;342;342;342;342;WATERPROOFING;A;115;392;189;147
S3511;PC;21;FERT;NORM;BARRANQUILLA;141;150;261;0;132;75;127;127;127;127;WATERPROOFING;A;125;282;136;106
S3511;PC;21;FERT;NORM;CALI;105;141;36;165;315;6;162;162;162;162;WATERPROOFING;A;103;255;123;96
S3511;PC;21;FERT;NORM;BOGOTÁ;45;57;174;246;42;126;138;138;138;138;WATERPROOFING;A;59;208;100;78
S3511;PC;21;FERT;NORM;ORIENTE;0;18;15;30;33;3;22;22;22;22;WATERPROOFING;A;42;107;52;40
S3511;PC;21;FERT;NORM;PEREIRA;3;9;12;15;0;24;13;13;13;13;WATERPROOFING;A;8;31;15;12
S4136;PC;2,5;FERT;NORM;MEDELLÍN;144;288;288;324;360;288;324;324;324;324;WATERPROOFING;B;174;266;177;134
S4136;PC;2,5;FERT;NORM;BOGOTÁ;111;396;114;54;54;246;163;163;163;163;WATERPROOFING;B;107;168;112;84
S4136;PC;2,5;FERT;NORM;ORIENTE;0;78;108;36;42;72;56;56;56;56;WATERPROOFING;B;36;47;31;24
S4136;PC;2,5;FERT;NORM;BARRANQUILLA;39;171;6;72;81;6;63;63;63;63;WATERPROOFING;B;34;44;29;22
S4136;PC;2,5;FERT;NORM;CALI;36;108;39;0;72;-3;42;42;42;42;WATERPROOFING;B;28;42;28;21
S4136;PC;2,5;FERT;NORM;PEREIRA;0;0;3;0;3;36;13;13;13;13;WATERPROOFING;B;2;6;4;3
S2772;PC;0,293;FERT;NORM;BOGOTÁ;0;741;333;162;21;288;258;258;258;258;SEALING & BONDING;C;772;138;196;93
S2772;PC;0,293;FERT;NORM;MEDELLÍN;0;411;36;144;324;249;239;239;239;239;SEALING & BONDING;C;570;113;159;76
S2772;PC;0,293;FERT;NORM;CALI;0;174;252;252;108;36;137;137;137;137;SEALING & BONDING;C;653;112;159;76
S2772;PC;0,293;FERT;NORM;ORIENTE;0;0;72;144;36;0;60;60;60;60;SEALING & BONDING;C;183;28;39;19
S2772;PC;0,293;FERT;NORM;BARRANQUILLA;0;0;72;36;0;0;18;18;18;18;SEALING & BONDING;C;163;24;34;16
S2772;PC;0,293;FERT;NORM;PEREIRA;0;0;0;0;6;90;32;32;32;32;SEALING & BONDING;C;7;7;10;5
S4271;PC;3;FERT;YERL;MEDELLÍN;12;171;612;60;177;93;188;188;188;188;ENG REFURBISHMENT;A;199;227;311;129
S4271;PC;3;FERT;YERL;BOGOTÁ;99;75;84;30;45;219;98;98;98;98;ENG REFURBISHMENT;A;139;154;210;87
S4271;PC;3;FERT;YERL;ORIENTE;105;30;324;369;12;12;142;142;142;142;ENG REFURBISHMENT;A;112;130;179;74
S4271;PC;3;FERT;YERL;BARRANQUILLA;18;126;24;6;57;54;48;48;48;48;ENG REFURBISHMENT;A;99;120;164;68
S4271;PC;3;FERT;YERL;SANTANDER;0;0;0;3;21;0;8;8;8;8;ENG REFURBISHMENT;A;34;4;5;2
S4271;PC;3;FERT;YERL;CALI;12;6;24;6;6;3;10;10;10;10;ENG REFURBISHMENT;A;19;23;32;13
S4271;PC;3;FERT;YERL;PEREIRA;0;6;3;3;0;0;2;2;2;2;ENG REFURBISHMENT;A;4;3;4;2
S3843;PC;25;FERT;NORM;ORIENTE;96;117;198;261;366;195;274;274;274;274;CONCRETE.;A;363;367;399;430
S3843;PC;25;FERT;NORM;PEREIRA;27;39;57;90;75;219;128;128;128;128;CONCRETE.;A;107;149;162;175
S3843;PC;25;FERT;NORM;CALI;69;72;117;84;93;162;113;113;113;113;CONCRETE.;A;146;169;183;198
S3843;PC;25;FERT;NORM;BOGOTÁ;51;66;27;174;105;153;144;144;144;144;CONCRETE.;A;127;150;163;176
S3843;PC;25;FERT;NORM;MEDELLÍN;48;66;75;66;102;39;69;69;69;69;CONCRETE.;A;118;113;123;133
S3843;PC;25;FERT;NORM;BARRANQUILLA;0;0;6;48;6;54;36;36;36;36;CONCRETE.;A;17;29;32;34
S3781;PC;50;FERT;NORM;CALI;321;201;543;273;456;441;390;390;390;390;WATERPROOFING;B;451;434;418;348
S3781;PC;50;FERT;NORM;BOGOTÁ;120;3;195;261;81;153;165;165;165;165;WATERPROOFING;B;192;160;154;128
S3781;PC;50;FERT;NORM;BARRANQUILLA;0;186;150;12;102;0;75;75;75;75;WATERPROOFING;B;89;78;75;63
S4139;PC;30;FERT;NORM;MEDELLÍN;306;327;444;132;573;222;334;334;334;334;CONCRETE.;B;324;223;252;229
S4139;PC;30;FERT;NORM;PEREIRA;279;306;75;9;60;0;122;122;122;122;CONCRETE.;B;90;81;92;84
S4139;PC;30;FERT;NORM;ORIENTE;-126;33;96;30;138;45;71;71;71;71;CONCRETE.;B;111;79;89;81
S4139;PC;30;FERT;NORM;CALI;0;0;276;36;90;18;70;70;70;70;CONCRETE.;B;85;62;70;63
S4139;PC;30;FERT;NORM;BOGOTÁ;24;3;3;117;0;18;45;45;45;45;CONCRETE.;B;33;24;28;25
S4139;PC;30;FERT;NORM;BARRANQUILLA;0;0;0;0;6;30;12;12;12;12;CONCRETE.;B;13;11;13;12
S127;PC;2;FERT;NORM;CALI;489;240;360;177;240;600;351;351;351;351;BUILDING FINISHING;C;316;397;404;412
S127;PC;2;FERT;NORM;ORIENTE;60;180;120;537;63;0;200;200;200;200;BUILDING FINISHING;C;138;142;145;147
S127;PC;2;FERT;NORM;BOGOTÁ;60;60;0;0;0;0;20;20;20;20;BUILDING FINISHING;C;31;36;36;37
S127;PC;2;FERT;NORM;PEREIRA;0;60;60;0;0;0;20;20;20;20;BUILDING FINISHING;C;10;12;12;12
S127;PC;2;FERT;NORM;BARRANQUILLA;0;60;0;0;0;0;10;10;10;10;BUILDING FINISHING;C;10;12;12;12
S4214;PC;0,8;FERT;NORM;MEDELLÍN;72;396;396;396;144;396;312;312;312;312;ROOFING;C;164;344;675;278
S4214;PC;0,8;FERT;NORM;BARRANQUILLA;0;36;156;117;246;234;199;199;199;199;ROOFING;C;77;155;305;126
S4214;PC;0,8;FERT;NORM;ORIENTE;108;0;108;144;72;0;72;72;72;72;ROOFING;C;51;87;171;70
S4214;PC;0,8;FERT;NORM;CALI;72;0;144;30;78;90;69;69;69;69;ROOFING;C;39;83;163;67
S4214;PC;0,8;FERT;NORM;BOGOTÁ;48;3;9;18;39;36;31;31;31;31;ROOFING;C;10;23;44;18
S4214;PC;0,8;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;ROOFING;C;2;4;7;3
S1163;PC;28,39;FERT;NORM;BARRANQUILLA;414;264;0;39;234;135;181;181;181;181;ROOFING;A;80;104;140;158
S1163;PC;28,39;FERT;NORM;PEREIRA;48;3;42;0;6;63;27;27;27;27;ROOFING;A;240;91;123;139
S1163;PC;28,39;FERT;NORM;BOGOTÁ;72;21;60;45;60;42;50;50;50;50;ROOFING;A;66;86;116;132
S1163;PC;28,39;FERT;NORM;CALI;54;21;30;180;144;33;119;119;119;119;ROOFING;A;57;74;100;113
S1163;PC;28,39;FERT;NORM;MEDELLÍN;36;114;3;0;24;6;31;31;31;31;ROOFING;A;33;39;53;60
S1163;PC;28,39;FERT;NORM;ORIENTE;0;6;0;12;90;18;40;40;40;40;ROOFING;A;25;24;32;36
S3296;PC;2;FERT;NORM;CALI;180;216;0;72;216;216;168;168;168;168;BUILDING FINISHING;C;125;159;185;65
S3296;PC;2;FERT;NORM;MEDELLÍN;18;108;57;0;183;342;175;175;175;175;BUILDING FINISHING;C;18;42;49;17
S3296;PC;2;FERT;NORM;BARRANQUILLA;36;240;60;0;96;78;85;85;85;85;BUILDING FINISHING;C;70;64;74;26
S3296;PC;2;FERT;NORM;ORIENTE;0;0;0;144;108;0;84;84;84;84;BUILDING FINISHING;C;33;41;48;17
S3296;PC;2;FERT;NORM;BOGOTÁ;0;72;33;36;87;72;65;65;65;65;BUILDING FINISHING;C;10;17;20;7
S3296;PC;2;FERT;NORM;SANTANDER;0;180;0;0;0;0;30;30;30;30;BUILDING FINISHING;C;10;14;16;6
S3296;PC;2;FERT;NORM;PEREIRA;0;0;0;0;72;0;24;24;24;24;BUILDING FINISHING;C;3;4;5;2
S3664;M;0,928;FERT;NORM;BARRANQUILLA;0;0;600;0;0;0;100;100;100;100;WATERPROOFING;C;1.152;51;118;1.484
S3664;M;0,928;FERT;NORM;BOGOTÁ;120;0;120;0;0;240;80;80;80;80;WATERPROOFING;C;61;6;13;163
S3664;M;0,928;FERT;NORM;CALI;0;420;0;0;0;0;70;70;70;70;WATERPROOFING;C;107;5;11;142
S3664;M;0,928;FERT;NORM;MEDELLÍN;0;0;240;120;0;0;60;60;60;60;WATERPROOFING;C;92;4;10;122
S3664;M;0,928;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;C;31;1;3;41
S3291;PC;2;FERT;NORM;CALI;198;108;72;630;234;108;324;324;324;324;BUILDING FINISHING;C;289;76;88;52
S3291;PC;2;FERT;NORM;BOGOTÁ;0;264;135;0;36;36;79;79;79;79;BUILDING FINISHING;C;88;23;27;16
S3291;PC;2;FERT;NORM;MEDELLÍN;0;0;72;90;147;0;79;79;79;79;BUILDING FINISHING;C;72;20;23;14
S3291;PC;2;FERT;NORM;SANTANDER;0;180;0;0;0;90;45;45;45;45;BUILDING FINISHING;C;36;15;17;10
S3291;PC;2;FERT;NORM;ORIENTE;0;0;0;0;0;36;12;12;12;12;BUILDING FINISHING;C;87;23;26;16
S3291;PC;2;FERT;NORM;BARRANQUILLA;36;18;180;0;0;0;39;39;39;39;BUILDING FINISHING;C;56;14;16;9
S3291;PC;2;FERT;NORM;PEREIRA;0;0;0;0;72;0;24;24;24;24;BUILDING FINISHING;C;10;3;4;2
S461;PC;0,816;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;C;460;0;344;606
S461;PC;0,816;FERT;NORM;MEDELLÍN;0;0;60;0;0;0;10;10;10;10;SEALING & BONDING;C;78;0;48;85
S461;PC;0,816;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;C;32;0;21;37
S461;PC;0,816;FERT;NORM;BARRANQUILLA;27;0;0;0;0;0;5;5;5;5;SEALING & BONDING;C;62;0;35;62
S461;PC;0,816;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;C;58;0;43;76
S461;PC;0,816;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;C;47;0;34;60
S461;PC;0,816;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;C;10;0;7;13
S1196;PC;18;FERT;YERL;BOGOTÁ;288;66;123;432;87;207;242;242;242;242;FLOORING;A;170;313;325;361
S1196;PC;18;FERT;YERL;CALI;18;69;93;171;186;99;152;152;152;152;FLOORING;A;66;124;129;143
S1196;PC;18;FERT;YERL;BARRANQUILLA;12;90;0;87;258;57;134;134;134;134;FLOORING;A;73;112;116;129
S1196;PC;18;FERT;YERL;MEDELLÍN;60;87;9;42;27;24;42;42;42;42;FLOORING;A;36;54;56;62
S1196;PC;18;FERT;YERL;PEREIRA;0;0;0;0;30;18;16;16;16;16;FLOORING;A;5;10;10;11
S824;PC;24,6;FERT;NORM;PEREIRA;192;186;123;612;228;549;463;463;463;463;BUILDING FINISHING;B;60;450;291;240
S824;PC;24,6;FERT;NORM;MEDELLÍN;0;33;15;0;183;63;82;82;82;82;BUILDING FINISHING;B;67;29;87;39
S824;PC;24,6;FERT;NORM;ORIENTE;36;0;6;33;255;6;98;98;98;98;BUILDING FINISHING;B;63;29;89;40
S824;PC;24,6;FERT;NORM;CALI;39;39;0;0;21;33;22;22;22;22;BUILDING FINISHING;B;47;21;65;29
S824;PC;24,6;FERT;NORM;BARRANQUILLA;45;6;45;0;18;12;21;21;21;21;BUILDING FINISHING;B;28;14;41;18
S824;PC;24,6;FERT;NORM;BOGOTÁ;6;9;24;18;63;99;60;60;60;60;BUILDING FINISHING;B;15;10;29;13
S824;PC;24,6;FERT;NORM;SANTANDER;0;0;0;150;0;0;50;50;50;50;BUILDING FINISHING;B;12;5;16;7
S4177;PC;160;FERT;NORM;BOGOTÁ;255;363;117;210;522;525;419;419;419;419;BUILDING FINISHING;A;557;652;547;603
S4177;PC;160;FERT;NORM;BARRANQUILLA;42;36;6;90;24;33;49;49;49;49;BUILDING FINISHING;A;49;53;44;49
S4177;PC;160;FERT;NORM;ORIENTE;6;30;24;21;18;18;20;20;20;20;BUILDING FINISHING;A;33;36;30;33
S4177;PC;160;FERT;NORM;CALI;24;3;42;9;6;3;15;15;15;15;BUILDING FINISHING;A;34;39;32;36
S4177;PC;160;FERT;NORM;PEREIRA;0;0;0;0;3;3;2;2;2;2;BUILDING FINISHING;A;3;3;3;3
S4177;PC;160;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;A;5;5;5;5
S447;PC;4,391;FERT;NORM;BOGOTÁ;183;471;381;426;276;426;376;376;376;376;BUILDING FINISHING;B;321;527;388;192
S447;PC;4,391;FERT;NORM;CALI;54;18;42;0;90;36;42;42;42;42;BUILDING FINISHING;B;44;62;46;23
S447;PC;4,391;FERT;NORM;ORIENTE;72;0;0;18;72;0;30;30;30;30;BUILDING FINISHING;B;29;44;32;16
S447;PC;4,391;FERT;NORM;MEDELLÍN;54;0;18;72;15;66;51;51;51;51;BUILDING FINISHING;B;17;35;26;13
S447;PC;4,391;FERT;NORM;BARRANQUILLA;6;-3;0;0;0;3;1;1;1;1;BUILDING FINISHING;B;3;5;3;2
S447;PC;4,391;FERT;NORM;PEREIRA;0;0;6;0;0;0;1;1;1;1;BUILDING FINISHING;B;3;4;3;2
S3342;PC;35,431;FERT;YERL;BOGOTÁ;309;444;66;96;54;39;168;168;168;168;INDUSTRIAL COATING;A;126;107;107;107
S3342;PC;35,431;FERT;YERL;ORIENTE;60;3;105;162;135;51;116;116;116;116;INDUSTRIAL COATING;A;123;96;96;96
S3342;PC;35,431;FERT;YERL;BARRANQUILLA;0;144;0;30;120;75;75;75;75;75;INDUSTRIAL COATING;A;82;74;74;74
S3342;PC;35,431;FERT;YERL;SANTANDER;30;0;18;0;0;0;8;8;8;8;INDUSTRIAL COATING;A;17;14;14;14
S3342;PC;35,431;FERT;YERL;CALI;45;18;66;36;42;9;36;36;36;36;INDUSTRIAL COATING;A;27;23;23;23
S1457;PC;1;FERT;NORM;BOGOTÁ;252;360;144;159;210;180;218;218;218;218;BUILDING FINISHING;C;175;174;197;98
S1457;PC;1;FERT;NORM;CALI;111;120;78;60;210;126;132;132;132;132;BUILDING FINISHING;C;115;112;127;63
S1457;PC;1;FERT;NORM;ORIENTE;60;120;0;180;120;60;120;120;120;120;BUILDING FINISHING;C;76;73;83;41
S1457;PC;1;FERT;NORM;PEREIRA;0;6;69;6;66;0;25;25;25;25;BUILDING FINISHING;C;21;22;24;12
S1457;PC;1;FERT;NORM;MEDELLÍN;0;120;0;0;0;0;20;20;20;20;BUILDING FINISHING;C;17;17;19;10
S1457;PC;1;FERT;NORM;BARRANQUILLA;18;0;0;0;0;0;3;3;3;3;BUILDING FINISHING;C;22;23;26;13
S4217;PC;20;FERT;NORM;CALI;36;447;213;69;240;180;198;198;198;198;ROOFING;B;249;322;448;186
S4217;PC;20;FERT;NORM;MEDELLÍN;150;153;225;177;114;114;156;156;156;156;ROOFING;B;204;232;323;134
S4217;PC;20;FERT;NORM;BARRANQUILLA;105;45;150;126;201;105;144;144;144;144;ROOFING;B;205;257;358;148
S4217;PC;20;FERT;NORM;BOGOTÁ;0;9;0;150;0;12;54;54;54;54;ROOFING;B;45;54;75;31
S4217;PC;20;FERT;NORM;ORIENTE;33;33;36;0;0;0;17;17;17;17;ROOFING;B;41;46;64;26
S4217;PC;20;FERT;NORM;PEREIRA;3;0;33;21;6;3;11;11;11;11;ROOFING;B;13;15;22;9
S3717;PC;0,428;FERT;NORM;MEDELLÍN;0;714;3;36;288;180;204;204;204;204;SEALING & BONDING;C;318;236;98;64
S3717;PC;0,428;FERT;NORM;BOGOTÁ;0;36;72;0;0;36;24;24;24;24;SEALING & BONDING;C;18;16;7;4
S3717;PC;0,428;FERT;NORM;BARRANQUILLA;0;108;0;0;0;0;18;18;18;18;SEALING & BONDING;C;30;20;8;5
S3717;PC;0,428;FERT;NORM;CALI;0;0;0;63;0;0;21;21;21;21;SEALING & BONDING;C;36;24;10;7
S3717;PC;0,428;FERT;NORM;ORIENTE;0;72;0;9;0;0;14;14;14;14;SEALING & BONDING;C;19;13;6;4
S3717;PC;0,428;FERT;NORM;PEREIRA;0;36;0;0;0;0;6;6;6;6;SEALING & BONDING;C;6;4;2;1
S3717;PC;0,428;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;C;6;4;2;1
S56;PC;50;FERT;NORM;MEDELLÍN;246;123;165;243;159;309;237;237;237;237;FLOORING;B;178;190;86;98
S56;PC;50;FERT;NORM;CALI;0;0;303;0;135;0;73;73;73;73;FLOORING;B;217;141;63;73
S56;PC;50;FERT;NORM;BARRANQUILLA;0;210;0;0;0;0;35;35;35;35;FLOORING;B;17;17;8;9
S56;PC;50;FERT;NORM;PEREIRA;3;9;0;0;0;0;2;2;2;2;FLOORING;B;21;21;9;11
S56;PC;50;FERT;NORM;ORIENTE;12;0;0;0;9;0;4;4;4;4;FLOORING;B;5;5;2;2
S670;PC;34;HAWA;NORM;CALI;45;117;210;363;336;444;381;381;381;381;ROOFING;B;336;184;334;174
S670;PC;34;HAWA;NORM;BOGOTÁ;60;-3;30;366;444;378;396;396;396;396;ROOFING;B;151;107;194;101
S670;PC;34;HAWA;NORM;ORIENTE;9;0;9;18;27;21;22;22;22;22;ROOFING;B;41;20;36;19
S670;PC;34;HAWA;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;ROOFING;B;29;16;29;15
S670;PC;34;HAWA;NORM;PEREIRA;0;0;0;6;0;0;2;2;2;2;ROOFING;B;7;4;7;4
S670;PC;34;HAWA;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;ROOFING;B;4;2;4;2
S130;PC;2;FERT;NORM;CALI;90;240;120;-3;0;180;105;105;105;105;BUILDING FINISHING;C;0;76;66;55
S130;PC;2;FERT;NORM;ORIENTE;0;120;60;0;0;60;40;40;40;40;BUILDING FINISHING;C;0;46;40;34
S130;PC;2;FERT;NORM;PEREIRA;0;0;60;60;0;60;40;40;40;40;BUILDING FINISHING;C;0;15;13;11
S130;PC;2;FERT;NORM;BOGOTÁ;0;0;174;18;0;0;32;32;32;32;BUILDING FINISHING;C;0;22;19;16
S130;PC;2;FERT;NORM;BARRANQUILLA;0;0;120;0;0;0;20;20;20;20;BUILDING FINISHING;C;0;15;13;11
